Dealer Order #,Dealer ID,Dealer Name,State,Order Date,Requested Ship Date,SKU,Class,Size,Trim,Qty,Wholesale Price,Fulfilled (Y/N),Shipped
DO-21452,D-118,Lakeshore Cyclery,ID,04/30/2026,05/17/2026,RW-9304,MTB,S,Carbon,3,3527,Y,05/29/2026
DO-21453,D-137,Driftwood Bikes,FL,04/30/2026,05/21/2026,RW-9304,MTB,S,Carbon,5,3527,Y,05/18/2026
DO-21458,D-115,Alpine Wheels,MN,04/30/2026,05/14/2026,RW-9324,MTB,M,Base,7,1655,Y,05/13/2026
DO-21469,D-126,Harbor Bikes,AZ,04/30/2026,05/25/2026,RW-4418,MTB,M,Carbon,2,3527,Y,05/16/2026
DO-21470,D-116,Timberline Bikes,GA,04/30/2026,05/27/2026,RW-9901,MTB,L,Base,4,1655,Y,05/09/2026
DO-21472,D-114,Coastal Ride Co,MI,04/30/2026,05/15/2026,RW-9901,MTB,L,Base,2,1655,Y,05/08/2026
DO-21429,D-142,Wildflower Cyclery,CO,05/01/2026,05/17/2026,RW-2984,Road,M,Carbon,9,2879,Y,05/10/2026
DO-21465,D-122,Evergreen Cycle Shop,CO,05/01/2026,05/20/2026,RW-4418,MTB,M,Carbon,3,3527,Y,05/13/2026
DO-21466,D-124,Foothills Bicycles,WA,05/01/2026,05/29/2026,RW-4418,MTB,M,Carbon,11,3527,Y,05/25/2026
DO-21478,D-141,Basin Bike Shop,CA,05/01/2026,05/15/2026,RW-6416,MTB,L,Carbon,12,3527,Y,05/28/2026
DO-21479,D-128,Sierra Bike Works,NC,05/01/2026,05/15/2026,RW-6416,MTB,L,Carbon,6,3527,Y,05/30/2026
DO-21426,D-123,Metro Velo,OR,05/02/2026,05/16/2026,RW-9835,Road,M,Base,11,1367,Y,05/28/2026
DO-21427,D-129,Blue Ridge Cyclery,VT,05/02/2026,05/28/2026,RW-9835,Road,M,Base,11,1367,Y,05/31/2026
DO-21449,D-101,Summit Cycles,CA,05/02/2026,05/26/2026,RW-9304,MTB,S,Carbon,3,3527,Y,05/29/2026
DO-21468,D-112,Riverbend Bike Shop,PA,05/02/2026,05/21/2026,RW-4418,MTB,M,Carbon,6,3527,Y,05/09/2026
DO-21418,D-124,Foothills Bicycles,WA,05/03/2026,05/26/2026,RW-3980,Road,S,Carbon,11,2879,Y,05/10/2026
DO-21419,D-132,Bayside Bicycle Co,PA,05/03/2026,05/25/2026,RW-3980,Road,S,Carbon,12,2879,Y,05/11/2026
DO-21428,D-110,Bluegrass Bicycles,NY,05/03/2026,05/18/2026,RW-2984,Road,M,Carbon,6,2879,Y,05/23/2026
DO-21432,D-114,Coastal Ride Co,MI,05/03/2026,05/31/2026,RW-2984,Road,M,Carbon,6,2879,Y,05/14/2026
DO-21447,D-125,Switchback Cycles,UT,05/03/2026,05/20/2026,RW-9304,MTB,S,Carbon,5,3527,Y,05/11/2026
DO-21455,D-105,Trailhead Bicycle Co,UT,05/03/2026,05/28/2026,RW-9324,MTB,M,Base,5,1655,Y,05/30/2026
DO-21457,D-143,Overlook Bikes,OR,05/03/2026,05/27/2026,RW-9324,MTB,M,Base,6,1655,Y,05/16/2026
DO-21467,D-139,Tidewater Bicycles,MT,05/03/2026,05/18/2026,RW-4418,MTB,M,Carbon,12,3527,Y,05/17/2026
DO-21473,D-110,Bluegrass Bicycles,NY,05/03/2026,05/31/2026,RW-9901,MTB,L,Base,9,1655,Y,05/29/2026
DO-21474,D-116,Timberline Bikes,GA,05/03/2026,05/27/2026,RW-9901,MTB,L,Base,12,1655,Y,05/30/2026
DO-21475,D-106,Velo Republic,AZ,05/03/2026,05/18/2026,RW-9901,MTB,L,Base,10,1655,Y,05/17/2026
DO-21476,D-123,Metro Velo,OR,05/03/2026,05/24/2026,RW-9901,MTB,L,Base,9,1655,Y,05/29/2026
DO-21488,D-115,Alpine Wheels,MN,05/04/2026,05/22/2026,RW-9835,Road,M,Base,8,1367,Y,05/18/2026
DO-21492,D-131,Copperline Cycles,MA,05/04/2026,05/20/2026,RW-2984,Road,M,Carbon,12,2879,Y,05/25/2026
DO-21495,D-135,Elk Creek Cycles,MN,05/04/2026,05/24/2026,RW-2984,Road,M,Carbon,5,2879,Y,05/29/2026
DO-21503,D-107,Iron Horse Cycles,TX,05/04/2026,05/21/2026,RW-7298,Road,L,Base,6,1367,Y,05/18/2026
DO-21512,D-129,Blue Ridge Cyclery,VT,05/04/2026,05/18/2026,RW-9304,MTB,S,Carbon,8,3527,Y,05/14/2026
DO-21515,D-135,Elk Creek Cycles,MN,05/04/2026,05/18/2026,RW-9324,MTB,M,Base,12,1655,Y,05/16/2026
DO-21518,D-129,Blue Ridge Cyclery,VT,05/04/2026,05/30/2026,RW-9324,MTB,M,Base,6,1655,Y,05/30/2026
DO-21538,D-124,Foothills Bicycles,WA,05/04/2026,05/27/2026,RW-9901,MTB,L,Base,10,1655,Y,05/17/2026
DO-21489,D-110,Bluegrass Bicycles,NY,05/05/2026,05/27/2026,RW-9835,Road,M,Base,7,1367,Y,05/26/2026
DO-21491,D-113,Granite Peak Cycles,IL,05/05/2026,05/27/2026,RW-2984,Road,M,Carbon,3,2879,Y,05/31/2026
DO-21494,D-145,Frontier Bicycle Works,UT,05/05/2026,05/20/2026,RW-2984,Road,M,Carbon,5,2879,Y,05/21/2026
DO-21504,D-118,Lakeshore Cyclery,ID,05/05/2026,05/20/2026,RW-1378,Road,L,Carbon,4,2879,Y,05/14/2026
DO-21514,D-111,High Desert Cyclery,MA,05/05/2026,06/02/2026,RW-9304,MTB,S,Carbon,4,3527,Y,05/28/2026
DO-21534,D-103,Cascade Cyclery,OR,05/05/2026,05/30/2026,RW-4418,MTB,M,Carbon,4,3527,Y,05/30/2026
DO-21484,D-112,Riverbend Bike Shop,PA,05/06/2026,05/20/2026,RW-3980,Road,S,Carbon,6,2879,Y,05/27/2026
DO-21490,D-133,Rimrock Cyclery,IL,05/06/2026,05/23/2026,RW-9835,Road,M,Base,2,1367,Y,05/31/2026
DO-21496,D-122,Evergreen Cycle Shop,CO,05/06/2026,05/25/2026,RW-2984,Road,M,Carbon,12,2879,Y,05/14/2026
DO-21498,D-109,Northstar Cycle Works,VT,05/06/2026,05/24/2026,RW-2984,Road,M,Carbon,3,2879,Y,05/18/2026
DO-21501,D-119,Pinecrest Bikes,MT,05/06/2026,05/22/2026,RW-7298,Road,L,Base,5,1367,Y,05/26/2026
DO-21509,D-120,Stone Bridge Cycles,NM,05/06/2026,05/26/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-21510,D-123,Metro Velo,OR,05/06/2026,06/01/2026,RW-9304,MTB,S,Carbon,5,3527,N,
DO-21517,D-129,Blue Ridge Cyclery,VT,05/06/2026,05/31/2026,RW-9324,MTB,M,Base,6,1655,Y,05/20/2026
DO-21520,D-135,Elk Creek Cycles,MN,05/06/2026,05/22/2026,RW-9324,MTB,M,Base,7,1655,Y,05/14/2026
DO-21525,D-103,Cascade Cyclery,OR,05/06/2026,05/27/2026,RW-9324,MTB,M,Base,6,1655,Y,05/16/2026
DO-21537,D-124,Foothills Bicycles,WA,05/06/2026,05/25/2026,RW-9901,MTB,L,Base,9,1655,Y,05/19/2026
DO-21487,D-109,Northstar Cycle Works,VT,05/07/2026,06/04/2026,RW-9835,Road,M,Base,12,1367,Y,05/17/2026
DO-21502,D-138,Ironwood Cycle Co,ID,05/07/2026,06/04/2026,RW-7298,Road,L,Base,7,1367,Y,05/31/2026
DO-21519,D-115,Alpine Wheels,MN,05/07/2026,06/03/2026,RW-9324,MTB,M,Base,3,1655,Y,05/18/2026
DO-21522,D-119,Pinecrest Bikes,MT,05/07/2026,06/02/2026,RW-9324,MTB,M,Base,9,1655,Y,05/26/2026
DO-21526,D-119,Pinecrest Bikes,MT,05/07/2026,05/23/2026,RW-9324,MTB,M,Base,11,1655,Y,05/14/2026
DO-21527,D-137,Driftwood Bikes,FL,05/07/2026,06/01/2026,RW-9324,MTB,M,Base,2,1655,Y,05/15/2026
DO-21532,D-116,Timberline Bikes,GA,05/07/2026,05/21/2026,RW-4418,MTB,M,Carbon,8,3527,Y,05/28/2026
DO-21535,D-135,Elk Creek Cycles,MN,05/07/2026,05/30/2026,RW-4418,MTB,M,Carbon,6,3527,Y,05/22/2026
DO-21536,D-113,Granite Peak Cycles,IL,05/07/2026,05/24/2026,RW-9901,MTB,L,Base,10,1655,Y,06/01/2026
DO-21540,D-115,Alpine Wheels,MN,05/07/2026,05/30/2026,RW-6416,MTB,L,Carbon,5,3527,Y,05/28/2026
DO-21485,D-143,Overlook Bikes,OR,05/08/2026,05/24/2026,RW-9835,Road,M,Base,9,1367,Y,05/31/2026
DO-21486,D-102,Ridgeback Bikes,CO,05/08/2026,05/30/2026,RW-9835,Road,M,Base,5,1367,Y,05/19/2026
DO-21516,D-132,Bayside Bicycle Co,PA,05/08/2026,06/05/2026,RW-9324,MTB,M,Base,2,1655,Y,05/29/2026
DO-21523,D-110,Bluegrass Bicycles,NY,05/08/2026,05/29/2026,RW-9324,MTB,M,Base,2,1655,Y,05/23/2026
DO-21530,D-133,Rimrock Cyclery,IL,05/08/2026,06/04/2026,RW-4418,MTB,M,Carbon,8,3527,Y,06/04/2026
DO-21493,D-134,Old Town Bikes,MI,05/09/2026,06/01/2026,RW-2984,Road,M,Carbon,9,2879,Y,05/19/2026
DO-21497,D-107,Iron Horse Cycles,TX,05/09/2026,06/01/2026,RW-2984,Road,M,Carbon,3,2879,Y,05/25/2026
DO-21500,D-119,Pinecrest Bikes,MT,05/09/2026,05/25/2026,RW-7298,Road,L,Base,7,1367,Y,06/03/2026
DO-21505,D-116,Timberline Bikes,GA,05/09/2026,05/24/2026,RW-1378,Road,L,Carbon,2,2879,Y,05/21/2026
DO-21506,D-115,Alpine Wheels,MN,05/09/2026,06/01/2026,RW-1378,Road,L,Carbon,11,2879,Y,05/31/2026
DO-21508,D-106,Velo Republic,AZ,05/09/2026,06/02/2026,RW-9304,MTB,S,Carbon,12,3527,N,
DO-21513,D-128,Sierra Bike Works,NC,05/09/2026,05/28/2026,RW-9304,MTB,S,Carbon,5,3527,N,
DO-21524,D-135,Elk Creek Cycles,MN,05/09/2026,05/26/2026,RW-9324,MTB,M,Base,8,1655,Y,05/20/2026
DO-21529,D-134,Old Town Bikes,MI,05/09/2026,05/28/2026,RW-4418,MTB,M,Carbon,11,3527,Y,06/02/2026
DO-21539,D-132,Bayside Bicycle Co,PA,05/09/2026,05/26/2026,RW-6416,MTB,L,Carbon,12,3527,Y,05/30/2026
DO-21481,D-132,Bayside Bicycle Co,PA,05/10/2026,05/24/2026,RW-3980,Road,S,Carbon,12,2879,Y,05/17/2026
DO-21482,D-125,Switchback Cycles,UT,05/10/2026,05/25/2026,RW-3980,Road,S,Carbon,12,2879,Y,06/07/2026
DO-21483,D-145,Frontier Bicycle Works,UT,05/10/2026,06/07/2026,RW-3980,Road,S,Carbon,3,2879,Y,05/24/2026
DO-21499,D-133,Rimrock Cyclery,IL,05/10/2026,05/24/2026,RW-7298,Road,L,Base,7,1367,Y,06/06/2026
DO-21507,D-141,Basin Bike Shop,CA,05/10/2026,05/26/2026,RW-1378,Road,L,Carbon,2,2879,Y,06/02/2026
DO-21511,D-115,Alpine Wheels,MN,05/10/2026,05/26/2026,RW-9304,MTB,S,Carbon,5,3527,N,
DO-21521,D-115,Alpine Wheels,MN,05/10/2026,06/02/2026,RW-9324,MTB,M,Base,7,1655,Y,05/17/2026
DO-21528,D-135,Elk Creek Cycles,MN,05/10/2026,06/06/2026,RW-4418,MTB,M,Carbon,12,3527,Y,06/03/2026
DO-21531,D-118,Lakeshore Cyclery,ID,05/10/2026,05/26/2026,RW-4418,MTB,M,Carbon,4,3527,Y,06/06/2026
DO-21533,D-129,Blue Ridge Cyclery,VT,05/10/2026,06/01/2026,RW-4418,MTB,M,Carbon,4,3527,Y,06/06/2026
DO-21558,D-145,Frontier Bicycle Works,UT,05/11/2026,05/30/2026,RW-2984,Road,M,Carbon,2,2879,Y,05/25/2026
DO-21577,D-107,Iron Horse Cycles,TX,05/11/2026,05/28/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-21582,D-119,Pinecrest Bikes,MT,05/11/2026,06/01/2026,RW-9324,MTB,M,Base,12,1655,Y,06/06/2026
DO-21584,D-145,Frontier Bicycle Works,UT,05/11/2026,05/28/2026,RW-9324,MTB,M,Base,9,1655,Y,06/03/2026
DO-21593,D-114,Coastal Ride Co,MI,05/11/2026,06/05/2026,RW-4418,MTB,M,Carbon,3,3527,Y,05/24/2026
DO-21595,D-119,Pinecrest Bikes,MT,05/11/2026,06/02/2026,RW-4418,MTB,M,Carbon,4,3527,Y,06/02/2026
DO-21598,D-126,Harbor Bikes,AZ,05/11/2026,06/06/2026,RW-9901,MTB,L,Base,5,1655,Y,06/03/2026
DO-21603,D-141,Basin Bike Shop,CA,05/11/2026,06/07/2026,RW-9901,MTB,L,Base,1,1655,Y,06/05/2026
DO-21544,D-142,Wildflower Cyclery,CO,05/12/2026,05/31/2026,RW-3980,Road,S,Carbon,5,2879,Y,05/24/2026
DO-21545,D-143,Overlook Bikes,OR,05/12/2026,05/26/2026,RW-3980,Road,S,Carbon,7,2879,Y,06/02/2026
DO-21560,D-136,Capitol Cyclery,GA,05/12/2026,06/02/2026,RW-2984,Road,M,Carbon,2,2879,Y,05/26/2026
DO-21561,D-118,Lakeshore Cyclery,ID,05/12/2026,06/08/2026,RW-2984,Road,M,Carbon,9,2879,Y,05/24/2026
DO-21565,D-117,Mesa Verde Cycling,FL,05/12/2026,06/08/2026,RW-7298,Road,L,Base,6,1367,Y,05/26/2026
DO-21572,D-117,Mesa Verde Cycling,FL,05/12/2026,05/26/2026,RW-1378,Road,L,Carbon,9,2879,Y,06/02/2026
DO-21586,D-102,Ridgeback Bikes,CO,05/12/2026,06/04/2026,RW-9324,MTB,M,Base,11,1655,Y,05/24/2026
DO-21591,D-118,Lakeshore Cyclery,ID,05/12/2026,06/04/2026,RW-4418,MTB,M,Carbon,12,3527,Y,06/09/2026
DO-21599,D-115,Alpine Wheels,MN,05/12/2026,06/08/2026,RW-9901,MTB,L,Base,3,1655,Y,05/26/2026
DO-21600,D-136,Capitol Cyclery,GA,05/12/2026,06/09/2026,RW-9901,MTB,L,Base,6,1655,Y,06/03/2026
DO-21546,D-106,Velo Republic,AZ,05/13/2026,06/05/2026,RW-3980,Road,S,Carbon,5,2879,Y,05/20/2026
DO-21553,D-122,Evergreen Cycle Shop,CO,05/13/2026,06/03/2026,RW-9835,Road,M,Base,4,1367,Y,06/07/2026
DO-21554,D-109,Northstar Cycle Works,VT,05/13/2026,06/02/2026,RW-9835,Road,M,Base,5,1367,Y,06/07/2026
DO-21556,D-106,Velo Republic,AZ,05/13/2026,05/27/2026,RW-2984,Road,M,Carbon,3,2879,Y,06/06/2026
DO-21563,D-139,Tidewater Bicycles,MT,05/13/2026,06/10/2026,RW-2984,Road,M,Carbon,5,2879,Y,05/20/2026
DO-21564,D-113,Granite Peak Cycles,IL,05/13/2026,06/05/2026,RW-7298,Road,L,Base,9,1367,Y,05/24/2026
DO-21568,D-118,Lakeshore Cyclery,ID,05/13/2026,05/30/2026,RW-7298,Road,L,Base,3,1367,Y,06/11/2026
DO-21570,D-135,Elk Creek Cycles,MN,05/13/2026,05/30/2026,RW-1378,Road,L,Carbon,8,2879,Y,06/11/2026
DO-21573,D-129,Blue Ridge Cyclery,VT,05/13/2026,06/05/2026,RW-1378,Road,L,Carbon,2,2879,Y,05/20/2026
DO-21578,D-141,Basin Bike Shop,CA,05/13/2026,06/05/2026,RW-9304,MTB,S,Carbon,3,3527,N,
DO-21597,D-104,Peak Performance Bikes,WA,05/13/2026,06/06/2026,RW-9901,MTB,L,Base,9,1655,Y,05/31/2026
DO-21547,D-115,Alpine Wheels,MN,05/14/2026,05/31/2026,RW-3980,Road,S,Carbon,4,2879,Y,06/02/2026
DO-21559,D-107,Iron Horse Cycles,TX,05/14/2026,06/06/2026,RW-2984,Road,M,Carbon,9,2879,Y,06/11/2026
DO-21566,D-124,Foothills Bicycles,WA,05/14/2026,05/29/2026,RW-7298,Road,L,Base,6,1367,Y,05/26/2026
DO-21571,D-123,Metro Velo,OR,05/14/2026,06/07/2026,RW-1378,Road,L,Carbon,4,2879,Y,05/22/2026
DO-21574,D-112,Riverbend Bike Shop,PA,05/14/2026,06/08/2026,RW-1378,Road,L,Carbon,7,2879,Y,05/25/2026
DO-21580,D-139,Tidewater Bicycles,MT,05/14/2026,06/09/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-21583,D-123,Metro Velo,OR,05/14/2026,06/05/2026,RW-9324,MTB,M,Base,3,1655,Y,06/10/2026
DO-21589,D-127,Prairie Wind Cycling,TX,05/14/2026,05/29/2026,RW-9324,MTB,M,Base,4,1655,Y,05/22/2026
DO-21592,D-118,Lakeshore Cyclery,ID,05/14/2026,05/30/2026,RW-4418,MTB,M,Carbon,6,3527,N,
DO-21594,D-145,Frontier Bicycle Works,UT,05/14/2026,06/07/2026,RW-4418,MTB,M,Carbon,4,3527,N,
DO-21596,D-119,Pinecrest Bikes,MT,05/14/2026,05/29/2026,RW-4418,MTB,M,Carbon,8,3527,N,
DO-21604,D-110,Bluegrass Bicycles,NY,05/14/2026,05/28/2026,RW-6416,MTB,L,Carbon,4,3527,N,
DO-21548,D-128,Sierra Bike Works,NC,05/15/2026,06/09/2026,RW-9835,Road,M,Base,5,1367,Y,05/24/2026
DO-21550,D-111,High Desert Cyclery,MA,05/15/2026,06/12/2026,RW-9835,Road,M,Base,5,1367,Y,05/25/2026
DO-21551,D-128,Sierra Bike Works,NC,05/15/2026,06/11/2026,RW-9835,Road,M,Base,12,1367,Y,05/22/2026
DO-21552,D-145,Frontier Bicycle Works,UT,05/15/2026,06/09/2026,RW-9835,Road,M,Base,7,1367,Y,05/22/2026
DO-21576,D-145,Frontier Bicycle Works,UT,05/15/2026,06/02/2026,RW-9304,MTB,S,Carbon,9,3527,N,
DO-21579,D-117,Mesa Verde Cycling,FL,05/15/2026,06/03/2026,RW-9304,MTB,S,Carbon,8,3527,N,
DO-21585,D-114,Coastal Ride Co,MI,05/15/2026,05/29/2026,RW-9324,MTB,M,Base,6,1655,Y,05/27/2026
DO-21588,D-107,Iron Horse Cycles,TX,05/15/2026,06/07/2026,RW-9324,MTB,M,Base,7,1655,Y,05/26/2026
DO-21601,D-119,Pinecrest Bikes,MT,05/15/2026,06/05/2026,RW-9901,MTB,L,Base,2,1655,Y,05/23/2026
DO-21541,D-101,Summit Cycles,CA,05/16/2026,06/05/2026,RW-3980,Road,S,Carbon,2,2879,Y,06/08/2026
DO-21562,D-107,Iron Horse Cycles,TX,05/16/2026,05/31/2026,RW-2984,Road,M,Carbon,5,2879,Y,06/08/2026
DO-21567,D-115,Alpine Wheels,MN,05/16/2026,06/13/2026,RW-7298,Road,L,Base,2,1367,Y,06/09/2026
DO-21606,D-124,Foothills Bicycles,WA,05/16/2026,06/09/2026,RW-6416,MTB,L,Carbon,2,3527,N,
DO-21608,D-129,Blue Ridge Cyclery,VT,05/16/2026,06/02/2026,RW-6416,MTB,L,Carbon,10,3527,N,
DO-21542,D-107,Iron Horse Cycles,TX,05/17/2026,06/08/2026,RW-3980,Road,S,Carbon,6,2879,Y,05/25/2026
DO-21543,D-136,Capitol Cyclery,GA,05/17/2026,06/07/2026,RW-3980,Road,S,Carbon,9,2879,Y,06/06/2026
DO-21549,D-119,Pinecrest Bikes,MT,05/17/2026,06/07/2026,RW-9835,Road,M,Base,9,1367,Y,06/10/2026
DO-21555,D-114,Coastal Ride Co,MI,05/17/2026,06/03/2026,RW-9835,Road,M,Base,5,1367,Y,06/01/2026
DO-21557,D-104,Peak Performance Bikes,WA,05/17/2026,06/12/2026,RW-2984,Road,M,Carbon,8,2879,Y,06/10/2026
DO-21569,D-124,Foothills Bicycles,WA,05/17/2026,06/05/2026,RW-7298,Road,L,Base,3,1367,Y,06/02/2026
DO-21575,D-132,Bayside Bicycle Co,PA,05/17/2026,06/03/2026,RW-1378,Road,L,Carbon,1,2879,Y,06/03/2026
DO-21581,D-131,Copperline Cycles,MA,05/17/2026,06/11/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-21587,D-123,Metro Velo,OR,05/17/2026,06/04/2026,RW-9324,MTB,M,Base,12,1655,Y,05/26/2026
DO-21590,D-141,Basin Bike Shop,CA,05/17/2026,06/02/2026,RW-4418,MTB,M,Carbon,6,3527,N,
DO-21602,D-116,Timberline Bikes,GA,05/17/2026,06/09/2026,RW-9901,MTB,L,Base,10,1655,Y,05/25/2026
DO-21605,D-139,Tidewater Bicycles,MT,05/17/2026,06/10/2026,RW-6416,MTB,L,Carbon,4,3527,N,
DO-21607,D-115,Alpine Wheels,MN,05/17/2026,06/07/2026,RW-6416,MTB,L,Carbon,4,3527,N,
DO-21617,D-123,Metro Velo,OR,05/18/2026,06/04/2026,RW-9835,Road,M,Base,3,1367,Y,06/07/2026
DO-21619,D-103,Cascade Cyclery,OR,05/18/2026,06/13/2026,RW-9835,Road,M,Base,9,1367,Y,05/28/2026
DO-21620,D-116,Timberline Bikes,GA,05/18/2026,06/12/2026,RW-9835,Road,M,Base,8,1367,Y,06/04/2026
DO-21626,D-123,Metro Velo,OR,05/18/2026,06/04/2026,RW-2984,Road,M,Carbon,5,2879,Y,06/05/2026
DO-21634,D-120,Stone Bridge Cycles,NM,05/18/2026,06/05/2026,RW-1378,Road,L,Carbon,11,2879,Y,06/02/2026
DO-21638,D-129,Blue Ridge Cyclery,VT,05/18/2026,06/07/2026,RW-9304,MTB,S,Carbon,5,3527,N,
DO-21641,D-132,Bayside Bicycle Co,PA,05/18/2026,06/07/2026,RW-9304,MTB,S,Carbon,3,3527,N,
DO-21644,D-136,Capitol Cyclery,GA,05/18/2026,06/05/2026,RW-9304,MTB,S,Carbon,5,3527,N,
DO-21647,D-123,Metro Velo,OR,05/18/2026,06/07/2026,RW-9324,MTB,M,Base,11,1655,Y,05/29/2026
DO-21667,D-123,Metro Velo,OR,05/18/2026,06/15/2026,RW-9901,MTB,L,Base,2,1655,Y,06/09/2026
DO-21669,D-119,Pinecrest Bikes,MT,05/18/2026,06/02/2026,RW-9901,MTB,L,Base,5,1655,Y,06/01/2026
DO-21674,D-139,Tidewater Bicycles,MT,05/18/2026,06/12/2026,RW-6416,MTB,L,Carbon,7,3527,N,
DO-21613,D-115,Alpine Wheels,MN,05/19/2026,06/14/2026,RW-9835,Road,M,Base,4,1367,Y,05/30/2026
DO-21618,D-105,Trailhead Bicycle Co,UT,05/19/2026,06/05/2026,RW-9835,Road,M,Base,8,1367,Y,05/28/2026
DO-21621,D-123,Metro Velo,OR,05/19/2026,06/07/2026,RW-9835,Road,M,Base,3,1367,Y,06/13/2026
DO-21654,D-101,Summit Cycles,CA,05/19/2026,06/06/2026,RW-9324,MTB,M,Base,6,1655,Y,06/12/2026
DO-21663,D-126,Harbor Bikes,AZ,05/19/2026,06/14/2026,RW-4418,MTB,M,Carbon,5,3527,N,
DO-21668,D-144,Cedar Ridge Cycles,WA,05/19/2026,06/07/2026,RW-9901,MTB,L,Base,5,1655,Y,05/31/2026
DO-21671,D-128,Sierra Bike Works,NC,05/19/2026,06/02/2026,RW-9901,MTB,L,Base,3,1655,Y,06/03/2026
DO-21611,D-129,Blue Ridge Cyclery,VT,05/20/2026,06/03/2026,RW-3980,Road,S,Carbon,10,2879,Y,05/28/2026
DO-21615,D-122,Evergreen Cycle Shop,CO,05/20/2026,06/08/2026,RW-9835,Road,M,Base,3,1367,Y,06/12/2026
DO-21637,D-120,Stone Bridge Cycles,NM,05/20/2026,06/15/2026,RW-9304,MTB,S,Carbon,10,3527,N,
DO-21640,D-118,Lakeshore Cyclery,ID,05/20/2026,06/14/2026,RW-9304,MTB,S,Carbon,6,3527,N,
DO-21642,D-122,Evergreen Cycle Shop,CO,05/20/2026,06/17/2026,RW-9304,MTB,S,Carbon,5,3527,N,
DO-21650,D-115,Alpine Wheels,MN,05/20/2026,06/09/2026,RW-9324,MTB,M,Base,4,1655,Y,06/15/2026
DO-21662,D-133,Rimrock Cyclery,IL,05/20/2026,06/07/2026,RW-4418,MTB,M,Carbon,8,3527,N,
DO-21675,D-129,Blue Ridge Cyclery,VT,05/20/2026,06/12/2026,RW-6416,MTB,L,Carbon,3,3527,N,
DO-21622,D-120,Stone Bridge Cycles,NM,05/21/2026,06/16/2026,RW-2984,Road,M,Carbon,2,2879,Y,06/09/2026
DO-21628,D-142,Wildflower Cyclery,CO,05/21/2026,06/05/2026,RW-7298,Road,L,Base,9,1367,Y,06/03/2026
DO-21631,D-122,Evergreen Cycle Shop,CO,05/21/2026,06/04/2026,RW-7298,Road,L,Base,3,1367,Y,06/10/2026
DO-21639,D-126,Harbor Bikes,AZ,05/21/2026,06/12/2026,RW-9304,MTB,S,Carbon,6,3527,N,
DO-21655,D-130,Big Sky Bikes,NY,05/21/2026,06/12/2026,RW-9324,MTB,M,Base,11,1655,Y,06/11/2026
DO-21659,D-117,Mesa Verde Cycling,FL,05/21/2026,06/09/2026,RW-4418,MTB,M,Carbon,2,3527,N,
DO-21661,D-130,Big Sky Bikes,NY,05/21/2026,06/04/2026,RW-4418,MTB,M,Carbon,11,3527,N,
DO-21665,D-136,Capitol Cyclery,GA,05/21/2026,06/15/2026,RW-4418,MTB,M,Carbon,7,3527,N,
DO-21670,D-123,Metro Velo,OR,05/21/2026,06/06/2026,RW-9901,MTB,L,Base,6,1655,Y,06/09/2026
DO-21673,D-119,Pinecrest Bikes,MT,05/21/2026,06/17/2026,RW-6416,MTB,L,Carbon,6,3527,N,
DO-21677,D-135,Elk Creek Cycles,MN,05/21/2026,06/08/2026,RW-6416,MTB,L,Carbon,3,3527,N,
DO-21612,D-115,Alpine Wheels,MN,05/22/2026,06/05/2026,RW-3980,Road,S,Carbon,7,2879,Y,06/19/2026
DO-21624,D-122,Evergreen Cycle Shop,CO,05/22/2026,06/13/2026,RW-2984,Road,M,Carbon,6,2879,Y,06/19/2026
DO-21629,D-110,Bluegrass Bicycles,NY,05/22/2026,06/08/2026,RW-7298,Road,L,Base,2,1367,Y,05/31/2026
DO-21632,D-119,Pinecrest Bikes,MT,05/22/2026,06/18/2026,RW-7298,Road,L,Base,4,1367,Y,06/13/2026
DO-21646,D-110,Bluegrass Bicycles,NY,05/22/2026,06/14/2026,RW-9324,MTB,M,Base,7,1655,Y,06/02/2026
DO-21652,D-138,Ironwood Cycle Co,ID,05/22/2026,06/13/2026,RW-9324,MTB,M,Base,2,1655,Y,05/31/2026
DO-21660,D-112,Riverbend Bike Shop,PA,05/22/2026,06/09/2026,RW-4418,MTB,M,Carbon,4,3527,N,
DO-21664,D-118,Lakeshore Cyclery,ID,05/22/2026,06/07/2026,RW-4418,MTB,M,Carbon,5,3527,N,
DO-21672,D-115,Alpine Wheels,MN,05/22/2026,06/17/2026,RW-9901,MTB,L,Base,5,1655,Y,06/17/2026
DO-21609,D-117,Mesa Verde Cycling,FL,05/23/2026,06/18/2026,RW-3980,Road,S,Carbon,7,2879,Y,05/31/2026
DO-21610,D-128,Sierra Bike Works,NC,05/23/2026,06/13/2026,RW-3980,Road,S,Carbon,10,2879,Y,06/14/2026
DO-21616,D-139,Tidewater Bicycles,MT,05/23/2026,06/14/2026,RW-9835,Road,M,Base,10,1367,Y,06/12/2026
DO-21623,D-129,Blue Ridge Cyclery,VT,05/23/2026,06/15/2026,RW-2984,Road,M,Carbon,11,2879,Y,06/06/2026
DO-21627,D-131,Copperline Cycles,MA,05/23/2026,06/08/2026,RW-2984,Road,M,Carbon,10,2879,Y,06/16/2026
